Country Name,,Indicator Name,,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Portugal,, Sub-Saharan Africa ,,15.42638964,13.35461682,13.33218053,15.46439628,16.1128692,16.24796085,15.52887478,17.97453361,17.65953345,16.23703035,15.19666117,14.31888197,12.97836025,10.78414809,11.87414465,6.748189115,5.117791767,4.508089692,2.934364851,4.528947493,4.654647413,5.070161878,4.992380822,5.332295981,6.54964135,7.90793313,4.463526267,3.845930871,4.236681292,4.626108749,4.938039606,3.63200897,3.552980656,3.033709499,3.465039275,3.544083201,3.81841346,3.348419348,2.972485908,2.34312637,3.499220148,3.43308902,2.864872824,2.849655495,2.969815612,3.666127594,3.099811638,3.966052438,4.840606444,4.184193763,4.395258614,5.562057562,6.885440522,8.877134997,5.682346183,4.221301399,2.507688778,2.125883192,3.391917045
Portugal,, South Asia,,0.35215836,0.925368991,0.639806329,0.866873065,0.646097046,0.663404024,0.446517166,0.542888165,0.578368999,0.398756203,0.451227774,0.369903982,0.356925499,0.246133256,0.219915477,0.123249826,0.265037424,0.274812473,0.336032412,0.326854948,0.389923719,0.329870817,0.208802392,0.304424325,0.315380548,0.494931231,0.594679869,0.670009814,0.656594647,0.428298558,0.436409512,0.414600349,0.410338823,0.538557235,0.551829469,0.641319246,0.760669017,0.316468368,0.711709138,0.565725134,0.641111691,0.654401367,0.6429902,0.576080251,0.605471822,0.583716318,0.625337136,0.799551215,0.920910943,0.727763627,0.884550006,0.97863971,0.757257509,0.913266681,1.067267952,0.998852919,1.117539563,1.162590318,1.205424404
Portugal,,Middle East & North Africa ,,6.338850481,5.968629991,6.501815667,6.408668731,4.061181435,4.74170745,3.304227029,2.941466785,3.68228263,3.474415158,4.021423732,3.464617391,3.220108633,1.881610897,6.910553361,9.664144223,7.697029392,7.093898279,8.278998547,9.361315629,9.557525539,6.312349015,6.870864157,8.519565644,7.218459119,7.125390847,4.941783479,3.711418187,2.643067758,3.377238777,3.879669943,3.600556553,2.84314904,2.929748741,3.490304677,2.708533421,2.286178186,2.318818026,1.650727539,1.839330806,2.383604999,1.375295094,1.658294464,1.969814471,2.797088082,3.698412937,3.806193784,3.476191584,4.071874056,2.119282183,2.430066481,1.791362328,3.11588648,1.781406344,1.915747491,1.660651071,1.39850229,1.291270779,1.21475596
Portugal,, Latin America & the Caribbean,,2.372435268,2.267154028,2.23067612,2.399380805,2.834915612,2.838499184,3.482833896,3.129009969,2.303836514,2.502094477,1.755058736,2.064828765,3.435636723,4.612265585,5.089472461,5.634762718,3.960334794,4.827699812,3.239467007,2.875680246,4.755182995,5.324452015,3.37753687,4.899517779,6.634169868,5.700652119,3.446775321,2.806131956,3.72734402,3.10158255,3.24373049,3.074896164,2.739721347,2.893226751,2.859905573,2.987594398,2.641147247,3.039078902,2.817919653,2.456634396,2.587045333,2.989989234,3.189567969,2.972174198,3.404311461,3.307951583,3.796090682,3.617381895,3.705985115,2.829997768,3.05869535,3.975025628,4.008357807,2.500015461,2.296851099,2.686474931,3.125208273,3.079416406,2.452448811
Portugal,, Europe & Central Asia ,,0.518970215,0.493530128,0.570638077,1.253869969,1.991033755,2.262098967,1.151022028,1.016681473,1.291690765,0.727427982,0.522810651,0.708888939,1.084961997,0.977245096,0.845448051,0.8664045,2.165741177,0.935527548,0.873111488,0.816524708,0.609001257,0.714434194,0.571886551,0.728448324,0.753723086,0.584491458,0.292354843,0.473796598,0.3002318,0.245809912,0.162894033,0.284048524,0.555003416,1.134885267,1.231321222,1.265377634,1.348789113,1.420415901,1.191614269,1.27403631,1.330312498,1.921976285,1.851478264,2.286854219,3.18923864,2.239014792,3.148638737,2.629690564,2.289706969,2.647939904,3.332420959,4.140534883,4.835215955,5.371920344,4.879413941,4.298469866,4.825282417,5.775961458,5.696519413
Portugal,, East Asia & Pacific ,,0.055603952,0.447261679,0.29396507,0.541795666,0.303270042,0.293637847,0.506052788,0.473793308,0.49161365,0.617065154,0.54070637,0.427244721,0.392160452,0.437938311,0.51471411,0.452525316,1.040402743,1.279244025,0.989004485,0.921749333,0.856267343,0.773163107,0.65582933,0.64670133,0.736892742,1.101747469,1.35906056,1.382257577,1.422737232,1.094541729,1.041532616,1.011029898,1.029693366,1.608561256,1.489983239,1.482541376,1.576974769,1.610654738,1.682569038,1.556644101,1.672958085,1.618447095,1.527013376,1.557276049,1.693825231,1.664674904,1.978272075,2.348121579,2.773931072,2.82020859,3.307136956,3.290841027,3.162338818,3.267219201,3.604607442,3.922228766,3.98969147,3.994726704,4.111764134
Portugal,, outside region ,,25.06440791,23.45656164,23.56908179,26.93498452,25.94936709,27.04730832,24.41952768,26.07837331,26.00732601,23.95678933,22.48788843,21.35436577,21.46815355,18.93934124,25.45424811,23.4892757,20.2463373,18.91927183,16.65097879,18.83107236,20.82254827,18.52443103,16.67730012,20.43095338,22.20826671,22.91514625,15.09818034,12.889545,12.98665675,12.87358027,13.7022762,12.01714046,11.13088665,12.13868875,13.08838346,12.62944928,12.43217179,12.05385528,11.02702554,10.03549712,12.11425275,11.9931981,11.7342171,12.21185468,14.65975085,15.15989813,16.45434405,16.83698928,18.6030146,15.32938584,17.40812837,19.73846114,22.76449709,22.71096303,19.44623411,17.78797895,16.96391279,17.42984886,18.07282977
